35547.0000	G666	G785	2000001
38963.0000	G666	G785	999999
39940.0000	G681	G668	250001
39971.0000	G809	G700	3000000
48585.5000	G707	G668	1500001
48590.5000	G707	G668	1249998
86393.0000	E449	H945	1000001
86971.0000	A140	H912	3000000
90877.0000	G686	G711	2000001
91329.5000	G739	A110	2625001
91663.0000	G686	G711	999999
92761.0000	A140	H921	3000000
94469.5000	C261	K1026	125001
98439.5000	C280	K1026	125001
102097.0000	A140	H852	2000001
103743.0000	A140	H852	999999
108790.0000	H922	A32	375001
109609.5000	H922	A90	125001
109721.0000	A140	A132	3000000
111995.0000	H854	H922	1500001
114651.0000	A148	A55	3000000
115160.0000	C280	K1019	250001
115485.0000	H878	H860	1453124
115645.5000	G724	F585	1500001
115647.0000	G724	F585	375001
115647.5000	G681	F585	2125001
115670.5000	G723	K1022	375001
115741.0000	G723	G709	3000000
116579.5000	C236	K1026	125001
116609.5000	H878	H1016	125001
116609.5000	H878	H995	125001
116642.0000	H878	H1016	726563
116644.5000	H878	H1016	601560
117481.0000	G681	F594	3000000
117550.0000	G792	K1022	250001
117755.5000	G724	F627	1500001
117758.0000	G724	F627	625001
117758.5000	G681	F627	2375001
118208.5000	E490	H976	2375001
118341.0000	B197	E440	3000000
118429.0000	H880	F587	2500001
118499.5000	G666	F571	125001
118499.5000	G666	F656	125001
118499.5000	G666	F643	125001
118499.5000	G666	F546	125001
118531.0000	G686	G813	2906248
118601.0000	E449	H900	2906248
118633.0000	F570	G762	1000001
118743.0000	G686	G762	906246
118747.5000	G686	G762	1000001
118821.0000	F559	F546	500001
118855.0000	E449	A103	1453124
119036.5000	E449	E461	1875001
119039.0000	G681	F546	0
119043.5000	G724	F546	1089843
119048.5000	G681	F546	2281246
119225.0000	F559	F571	1453126
119230.0000	F559	F571	1250001
119315.0000	F575	F656	1453126
119317.5000	F575	F656	625001
119425.5000	H880	H828	1500001
119431.0000	H899	H828	3000000
119707.5000	G783	F525	2125001
119781.5000	G785	A32	875001
119961.5000	C219	H976	531247
120448.0000	G686	E479	2250001
120522.0000	F570	F525	726563
120522.5000	F570	F525	54684
120845.0000	H933	H923	1453124
120989.5000	A72	A24	125001
121045.5000	C261	H945	1500001
121046.0000	C261	H945	125001
121308.5000	C261	G720	2375001
121562.0000	E449	F648	726563
121565.0000	E471	F648	1453124
121831.0000	E490	A101	3000000
121956.5000	E471	A117	1875001
122003.0000	A104	G797	1000001
122109.5000	A25	A71	125001
122179.5000	E471	E417	125001
122180.0000	E449	E417	250001
122198.0000	C280	F589	2250001
122265.5000	G666	A71	1500001
122271.0000	G666	A71	1374998
122391.0000	C280	G768	3000000
122440.0000	H991	K1019	250001
122605.5000	G724	F590	1500001
122611.0000	G681	F590	3000000
122645.0000	H880	H868	1453124
122776.0000	G747	E473	1750001
122801.0000	G747	A61	3000000
123001.0000	A148	G780	2906248
123052.0000	E490	E479	749999
123291.0000	G666	E432	3000000
123420.0000	G694	G788	250001
123729.0000	H878	K1026	0
123729.5000	H878	K1026	125001
123763.0000	G686	G797	906246
123767.5000	G686	G797	1000001
123820.5000	H933	H945	374997
123841.0000	E490	A70	2906248
123991.0000	H991	H883	2906248
125056.5000	G809	F602	1875001
125135.0000	G809	F603	1500001
125491.0000	H922	K1019	500001
125522.0000	H818	F589	749999
125530.0000	H818	H922	250001
126164.0000	G724	F603	1250001
126171.0000	G666	F587	406247
126364.0000	H878	H922	1249998
126609.0000	H991	K1019	0
126609.5000	H991	K1019	125001
126665.5000	H901	A90	1500001
126671.0000	H901	A90	1374998
126730.0000	H922	A111	250001
126730.0000	H878	A111	250001
127112.0000	F592	A6	750001
127230.0000	H880	K1019	250001
127260.0000	H878	E466	250001
127260.0000	H922	E466	250001
127290.0000	H915	G701	250001
127400.5000	H933	K1026	375000
128001.0000	C280	K1022	500001
128110.5000	G809	A110	374999
128435.0000	H991	H877	1453124
128810.0000	H901	E461	250001
129091.0000	E449	F573	500001
129145.5000	E471	F573	1500001
129146.0000	E471	F573	125001
129545.0000	G737	E466	1500000
129547.0000	G737	E466	500001
129720.5000	F592	F656	363281
129722.0000	F592	F656	339839
131082.0000	F551	F573	750000
131082.5000	F551	F573	124997
131141.0000	G724	G798	3000000
131518.5000	H933	A107	2375001
131795.0000	E490	E417	1500000
131802.5000	E490	E417	1874998
132245.0000	G809	G676	1453124
132352.5000	F551	E466	750001
132354.5000	F551	E466	499996
133020.0000	A25	F603	249998
147390.5000	F551	A24	375001
149349.0000	A104	K1022	0
149349.5000	A104	K1022	125001
149559.0000	F551	K1026	0
149561.0000	F551	K1026	500001
151709.0000	H899	K1026	0
151710.0000	H899	K1026	250001
152899.0000	H901	K1019	0
152900.0000	H901	K1019	250001
155090.5000	H901	K1026	375001
157390.5000	H901	K1026	375001
162595.5000	H901	G788	1500001
162598.0000	H901	G788	625001
163755.0000	H922	H897	1453124
165790.0000	D365	K1026	250001
166919.5000	H899	K1026	125001
167489.0000	H899	K1019	0
167489.5000	H899	K1019	125001
169105.0000	H878	H983	1453124
169651.0000	G709	A32	750001
169750.5000	A55	A32	625001
170019.5000	A148	A78	125001
170223.0000	G739	A78	906244
170224.0000	G739	A78	125001
170590.5000	A148	A108	374996
170645.0000	H878	H882	1453124
171141.0000	G792	G790	2906248
171141.0000	G792	G689	2906248
171141.0000	G792	G728	2906248
171189.5000	G739	A32	164064
171190.5000	G739	A32	210932
171192.5000	A32	G739	374996
171732.0000	G792	G701	726563
171734.0000	G792	G701	476560
172228.0000	G739	A34	2250001
173112.5000	E449	E461	874998
173360.0000	H991	K1022	250001
174620.0000	H991	K1026	187500
176185.0000	A32	A111	1500000
176192.0000	A32	A111	1749998
176609.0000	A32	E438	2500001
176651.5000	A32	G720	624999
177422.0000	G739	A94	750001
177954.0000	A32	E473	1249999
178069.5000	G747	A94	125001
178562.0000	H818	H995	726563
178564.5000	H818	H995	601560
179361.0000	H899	A117	500001
180269.5000	G681	K1019	125001
180269.5000	G809	K1019	125001
180340.0000	G809	E418	250001
180340.0000	G681	E418	250001
180991.5000	A32	A117	624998
181981.5000	A32	A107	624999
182353.5000	A32	F602	1124999
184038.0000	A32	E431	2250001
184099.5000	G724	K1026	62490
185530.0000	H878	K1022	250001
185830.5000	F592	F518	374996
185924.0000	H818	H939	1156246
187293.5000	A59	A24	1089843
187302.0000	A59	A24	2042965
190150.5000	A140	G677	374996
194709.5000	A59	K1019	125001
195001.5000	A32	G788	624997
196789.5000	C280	K1022	125001
198783.5000	A72	F565	1125001
201809.5000	A148	E418	124995
203745.0000	C219	F643	1453126
203745.5000	C219	F643	125001
204282.0000	C219	F643	726562
204284.0000	C219	F643	476558
204679.5000	G686	F571	78120
206735.0000	A104	A6	1406246
206738.5000	A104	A6	750001
206789.0000	G792	K1019	0
206790.5000	G792	K1019	375001
207301.0000	G739	E438	499999
208320.5000	G686	A94	281244
210769.0000	G666	K1022	0
210770.0000	G666	K1022	250001
210889.5000	G681	K1022	125001
212890.0000	C280	K1022	250001
213059.0000	C280	K1019	0
213059.5000	C280	K1019	125001
215100.0000	A25	K1019	249976
216849.5000	F592	K1019	125001
230209.5000	F592	K1019	93751
230210.0000	F592	K1019	31248
255115.5000	A32	F565	1500001
287639.0000	H854	K1022	0
287641.0000	H854	K1022	499996
289942.0000	G723	A34	656247
293089.5000	A72	E480	125001
353569.5000	H915	H838	125001
354182.0000	B192	E431	749999
369304.5000	A59	H838	1375001
377445.0000	F559	H838	1500000
377448.0000	F559	H838	749998
389375.0000	B192	E480	1453126
389378.0000	B192	E480	750001
440050.5000	B192	E480	363281
440051.5000	B192	E480	214839

